ticker,tipo,issuer,indexador,taxa_emissao,taxa_negocio_b3,taxa_indicativa_anbima,taxa_mercado,taxa_ativo,taxa_compra,taxa_venda,pu_emissao,pu,pu_mercado,data_ultimo_negocio,data_anbima,volume_negociado_b3,volume_emissao,volume,quantidade_emitida,quantidade,data_emissao,vencimento,emissao,serie,isin,lei,cnpj_emissor,setor,agente_fiduciario,coordenador_lider,rating,rating_original,rating_agencia,agencia,rating_data,divulgacao,securitizadora,flag_vencido,flag_resgatado,flag_b3,status_ativo,duration,ntnb_referencia,taxa_ntnb,incentivada,rating_normalizado,em_recuperacao_judicial,fonte_precificacao,spread
25G4178865,CRI,CARATINGA EMPREENDIM,nan,,,,,,,,,,1055.431,2026-08-12,,18997757.84,,,,,2026-04-30,2028-01-26,158.0,2.0,BRCASCCRI6C1,12.431,,Outros Serviços,,,,,,,,,Canal Securitizadora,0,0,1,Ativo,1.31,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G4181280,CRI,PG13 EMPREENDIMENTO,IPCA,10.79,,,,10.79,,,2000000.0,2000000.0,,,,,45000000.0,45000000.0,22.5,22.5,2025-07-30,2029-02-27,108.0,2.0,BRPVSCCRI6Z2,12.431,04200649000107,Outros Serviços,,,,,,,,,Província,0,0,0,Ativo,2.25,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G4181390,CRI,CIA PROVINCIA SEC 108E,DI+,4.0,,,,4.0,,,2000000.0,2000000.0,,,,,45000000.0,45000000.0,22.5,22.5,2025-07-22,2029-02-27,108.0,2.0,BRPVSCCRI701,12.431,04200649000107,Outros Serviços,,,,,,,,,Província,0,0,0,Ativo,2.4,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G4316892,CRI,SPE ESPÍRITO SANTO D,nan,,,,,,,,,,936.1547,2026-09-09,,4306311.62,,,,,2025-07-22,,36.0,1.0,BRLSECCRI2V5,12.431,,Outros Serviços,,,,,,,,,Leverage,0,0,1,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G4408701,CRI,CIA PROVINCIA SEC 98E,DI+,4.25,,,,4.25,,,3523507.81,3523507.81,,,,,38371000.0,38371000.0,10.89,10.89,2025-07-25,2030-09-27,98.0,7.0,BRPVSCCRI735,12.431,04200649000107,Outros Serviços,,,,,,,,,Província,0,0,0,Ativo,3.98,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G4866862,CRI,ESTR GRUPO SALAS,nan,,,,,,,,,,1011.4774,2026-09-17,,220502.07,,,,,2025-07-18,,257.0,1.0,BRIMWLCRIO95,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5109813,CRI,MRV ENGENHARIA E PARTICIPAÇÕES S.A.,%DI,102.0,114.961,,114.961,114.961,,,1000.0,1000.0,976.9271,2026-09-23,2026-09-22,273539.62,412490000.0,412490000.0,412490.0,412490.0,2025-07-15,2030-07-15,157.0,1.0,BRVERTCRICE4,12.431,,Outros Serviços,,,brA+,brA+,S&P Global,S&P Global,10/02/2026,10/02/2026,Virgo / Vert,0,0,1,Ativo,3.76,,,Sim,A+,Não,Mercado B3 (2026-09-23),0.14961
25G5109913,CRI,MRV Engenharia e Participações S.A.,%DI,103.0,120.662,,120.662,120.662,,,1027.074374,1027.074374,941.5179,2026-09-23,,86619.66,200000000.0,200000000.0,200000.0,200000.0,2025-08-05,2032-07-15,157.0,2.0,BRVERTCRICF1,12.431,,Outros Serviços,,,brA+,brA+,S&P Global,S&P Global,10/02/2026,10/02/2026,Virgo / Vert,0,0,1,Ativo,5.77,,,Sim,A+,Não,Mercado B3 (2026-09-23),0.20662000000000005
25G5121905,CRI,MRV Engenharia e Participações S.A.,IPCA,8.2564,9.0579,,9.0579,9.0579,,,1060.53190137,1060.53190137,1028.1118,2026-09-23,,28787.13,178447000.0,178447000.0,178447.0,178447.0,2026-09-24,2032-07-15,157.0,3.0,BRVERTCRICG9,12.431,,Outros Serviços,,,brA+,brA+,S&P Global,S&P Global,10/02/2026,10/02/2026,Virgo / Vert,0,0,1,Ativo,4.74,15/08/2032,7.68,Sim,A+,Não,Mercado B3 (2026-09-23),0.012796248142644906
25G5231291,CRI,REAL PARK INVESTIMEN,nan,,,,,,,,,,1016.6963,2026-01-14,,5648764.58,,,,,2026-09-03,,79.0,6.0,BRCASCCRI6D9,12.431,,Outros Serviços,,,,,,,,,Canal Securitizadora,0,0,1,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5231341,CRI,REAL PARK INVESTIMEN,nan,,,,,,,,,,,,,,,,,,2026-09-03,,79.0,7.0,BRCASCCRI6E7,12.431,,Outros Serviços,,,,,,,,,Canal Securitizadora,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5244369,CRI,GSP,IPCA,12.0,,,,12.0,,,1000.0,1000.0,,,,,6000000.0,6000000.0,6000.0,6000.0,2025-07-28,2040-07-25,407.0,1.0,BRRBRACRIWT4,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,7.36,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5313879,CRI,MOURA DUBEUX ENGENHARIA S.A.,%DI,103.75,109.381,"105,515",109.381,109.381,,"102,5",1000.0,1000.0,981.8204,2026-09-23,2026-09-23,196364.08,281934000.0,281934000.0,281934.0,281934.0,2025-07-15,2030-07-15,158.0,1.0,BRVERTCRICK1,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,2.96,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.09381
25G5313963,CRI,Moura Dubeux Engenharia S.A,IPCA,8.4231,8.93,,8.93,8.93,,,1045.84478089,1045.84478089,1026.8949,2026-09-23,,8215.16,18066000.0,18066000.0,18066.0,18066.0,2025-08-11,2032-07-15,158.0,2.0,BRVERTCRICL9,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,4.75,15/08/2032,7.68,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.011608469539375887
25G5321935,CRI,VIC II,DI+,4.9,,,,4.9,,,1750.0,1750.0,992.0309,2026-09-04,,791640.69,70000000.0,70000000.0,40000.0,40000.0,2025-07-29,2030-07-22,477.0,2.0,BRRBRACRIWZ1,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,3.78,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5321936,CRI,VIC II,IPCA,12.67,,,,12.67,,,2333.33,2333.33,,,,,70000000.0,70000000.0,30000.0,30000.0,2025-07-28,2030-08-22,477.0,2.0,BRRBRACRIX05,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,3.32,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5321960,CRI,TRINUS SOCIEDADE DE CRÉDITO DIRETO S.A.,IPCA,9.94,,,,9.94,,,1000.0,1000.0,960.2784,2026-07-08,,5726140.06,71250000.0,71250000.0,71250.0,71250.0,2025-08-01,2040-07-16,159.0,1.0,BRVERTCRICV8,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,8.02,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5321961,CRI,TRINUS SOCIEDADE DE CRÉDITO DIRETO S.A.,IPCA,11.94,,,,11.94,,,1000.0,1000.0,,,,,71250000.0,71250000.0,71250.0,71250.0,2026-09-24,2040-07-16,159.0,2.0,BRVERTCRICW6,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,0,Ativo,7.35,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5321974,CRI,TRINUS SOCIEDADE DE CRÉDITO DIRETO S.A.,IPCA,12.0,,,,12.0,,,1000.0,1000.0,1114.6293,2026-04-23,,2574793.77,7500000.0,7500000.0,7500.0,7500.0,2026-09-24,2040-07-16,159.0,3.0,BRVERTCRICX4,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,7.33,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5628202,CRI,NAARA,DI+,12.55,,,,12.55,,,1000.0,1000.0,1125.8742,2026-07-21,,1400587.55,30000000.0,30000000.0,15000.0,15000.0,2026-09-24,2031-08-22,243.0,2.0,BRIMWLCRIOC0,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,4.87,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5628217,CRI,NAARA,nan,,,,,,,,,,,,,,1209.54,1209.54,,,2026-09-24,2031-08-22,243.0,1.0,,12.431,,Outros Serviços,,,,,,,,,Vórtx,0,0,0,Ativo,4.12,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5628217,CRI,CORP NAARA,Pré,18.97,,,,18.97,,,1000.0,1000.0,,,,,15000000.0,15000000.0,15000.0,15000.0,2025-08-20,2031-08-22,169.0,1.0,BRIMWLCRIOB2,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,3.63,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5628217,CRI,NAARA,Não há,0.0,,,,0.0,,,1000.0,1000.0,,,,,15000000.0,15000000.0,15000.0,15000.0,2025-07-24,2031-08-22,243.0,1.0,BRVERTCRIDO1,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,0,Ativo,4.12,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5635591,CRI,CR SECURITIZADORA 02E (NC),DI+,2.0,,,,2.0,,,1754385.96,1754385.96,,,,,44000000.0,44000000.0,25.08,25.08,2025-07-29,2026-03-02,2.0,4.0,BRCRSSCR0051,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5640017,CRI,Vetter,DI+,3.0,,,,3.0,,,1000000.0,1000000.0,1009.6048,2026-09-18,,809703.05,23500000.0,23500000.0,23.5,23.5,2025-07-21,2030-07-29,69.0,1.0,BRTSSACRI4U1,12.431,26609050000164,Outros Serviços,,,,,,,,,Travessia,0,0,1,Ativo,3.8,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5644234,CRI,CR SECURITIZADORA 02E (NC),DI+,4.5,,,,4.5,,,6557377.05,6557377.05,,,,,44000000.0,44000000.0,6.71,6.71,2025-07-29,2026-07-28,2.0,4.0,BRCRSSCR0069,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5645585,CRI,CR SECURITIZADORA 02E (NC),DI+,5.0,,,,5.0,,,5263157.89,5263157.89,,,,,44000000.0,44000000.0,8.36,8.36,2025-07-29,2027-01-28,2.0,4.0,BRCRSSCR0077,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,0.34,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5648900,CRI,CR SECURITIZADORA 02E (NC),nan,,,,,,,,11428571.43,11428571.43,,,,,44000000.0,44000000.0,3.85,3.85,2025-07-29,2028-06-28,2.0,4.0,BRCRSSCR0085,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,1.67,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5680733,CRI,NORDESTE,DI+,5.48,,,,5.48,,,1000.0,1000.0,,,,,12000000.0,12000000.0,12000.0,12000.0,2025-09-25,2029-07-24,270.0,3.0,BRIMWLCRIOH9,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,2.8,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5680734,CRI,NORDESTE,DI+,5.49,,,,5.49,,,1000.0,1000.0,,,,,12000000.0,12000000.0,12000.0,12000.0,2025-08-25,2029-07-24,270.0,2.0,BRIMWLCRIOG1,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,2.8,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5680735,CRI,NORDESTE,DI+,5.47,,,,5.47,,,1000.0,1000.0,,,,,14000000.0,14000000.0,14000.0,14000.0,2025-10-25,2029-07-24,270.0,4.0,BRIMWLCRIOI7,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,2.8,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5681319,CRI,,nan,,,,,,,,,,,,,,,,,,,,270.0,2.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5681322,CRI,,nan,,,,,,,,,,,,,,,,,,,,270.0,3.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5681323,CRI,,nan,,,,,,,,,,,,,,,,,,,,270.0,4.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5681331,CRI,,nan,,,,,,,,,,,,,,,,,,,,270.0,1.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25G5823976,CRI,LEVERAGE CIA SEC 37E,IPCA,15.0,,,,15.0,,,1000000.0,1000000.0,1012.7643,2026-08-19,,10127643.35,11000000.0,11000000.0,11.0,11.0,2025-07-31,2033-08-25,37.0,1.0,BRLSECCRI2Y9,12.431,53192655000175,Outros Serviços,,,,,,,,,Leverage,0,0,1,Ativo,4.8,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5827604,CRI,ESTR CFL INC,%DI,109.0,106.4391,,106.4391,106.4391,,,1000.0,1000.0,1011.1383,2026-09-23,,452989.97,160000000.0,160000000.0,160000.0,160000.0,2025-07-04,2029-12-19,281.0,1.0,BRIMWLCRIO53,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,3.2,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.06439099999999996
25G5830819,CRI,PONTTE,IPCA,9.49,,,,9.49,,,1000.0,1000.0,979.2494,2026-09-23,,13709.5,17464000.0,17464000.0,17464.0,17464.0,2025-07-25,2045-02-27,256.0,4.0,BRIMWLCRIOM9,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,9.39,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5830826,CRI,PONTTE,IPCA,12.0,,,,12.0,,,1000.0,1000.0,,,,,2183000.0,2183000.0,2183.0,2183.0,2025-03-05,2045-06-26,256.0,5.0,BRIMWLCRION7,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,8.1,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5835046,CRI,PONTTE,IPCA,0.0001,,,,0.0001,,,1000.0,1000.0,,,,,2183000.0,2183000.0,2183.0,2183.0,2025-03-05,2045-08-25,256.0,6.0,BRIMWLCRIOO5,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,17.25,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25G5835158,CRI,Diálogo Corporativo,IPCA,9.033,,,,9.033,,,,,914.2803,2026-03-31,,224912.96,,,96762.0,96762.0,,2030-08-22,457.0,2.0,BRRBRACRIVU4,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,3.46,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0008802,CRI,Caprem Imperiale,DI+,4.45,,,,4.45,,,,,981.1443,2026-08-10,,98114.43,,,7186.0,7186.0,,2029-07-25,425.0,2.0,BRRBRACRIWN7,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,2.81,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0015202,CRI,AIKON 12 EMPREEND,DI+,3.51,,,,3.51,,,8666666.67,8666666.67,,,,,130000000.0,130000000.0,15.0,15.0,2026-04-30,2030-07-22,136.0,6.0,BRCASCCRI5Z4,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,3.78,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0016806,CRI,GSP,IPCA,12.0,,,,12.0,,,1000.0,1000.0,,,,,11679000.0,11679000.0,11679.0,11679.0,2025-07-31,2040-07-25,407.0,2.0,BRRBRACRIWU2,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,7.36,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0017008,CRI,CIA PROVINCIA SEC 18E,DI+,5.0,,,,5.0,,,6500000.0,6500000.0,,,,,65000000.0,65000000.0,10.0,10.0,2025-08-05,2027-08-05,18.0,3.0,BRPVSCCRI743,12.431,,Outros Serviços,,,,,,,,,Província,0,0,0,Ativo,0.85,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0070126,CRI,PROJETO BALTIMORE,DI+,1.8,,,,1.8,,,1000.0,1000.0,1048.4062,2026-09-01,,1450994.12,1067.91,1067.91,98191.0,98191.0,2026-09-24,2037-08-26,479.0,1.0,BRRBRACRIX13,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,10.85,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H0243071,CRI,Brasil Terrenos Holding S.A.,Pré,14.5,15.1283,,15.1283,15.1283,,,1000.0,1000.0,987.0382,2026-09-23,,1459829.45,341840000.0,341840000.0,341840.0,341840.0,2025-08-15,2032-08-16,495.0,3.0,BRIMWLCRIO87,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,4.32,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.008707058698558257
25H0243072,CRI,BRASIL TERRENOS HOLDING S.A,%DI,107.0,107.2001,"111,9644",107.2001,107.2001,,"108,0",1000.0,1000.0,1002.642,2026-09-23,2026-09-23,10026.41,233196000.0,233196000.0,233196.0,233196.0,2025-08-15,2032-08-16,495.0,2.0,BRIMWLCRIO79,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,3.07,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.07200100000000006
25H0243074,CRI,Brasil Terrenos Holding S.A.,%DI,105.0,101.5547,,101.5547,101.5547,,,1000.0,1000.0,1014.0359,2026-09-23,,54757.94,,,,,2025-08-15,2030-08-15,495.0,1.0,BRIMWLCRIO61,12.431,,Outros Serviços,,,,,,,,,Opea,0,0,1,Ativo,3.85,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.015546999999999969
25H1041680,CRI,Aikon,IPCA,10.9,,,,10.9,,,1000.0,1000.0,1040.2922,2026-08-31,,220541.95,8000000.0,8000000.0,8000.0,8000.0,2025-08-20,2028-12-28,367.0,3.0,BRRBRACRISI5,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,2.09,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H1980168,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,2.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1980169,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,1.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1980952,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,1.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1980953,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,2.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1980956,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,2.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1980958,CRI,,nan,,,,,,,,,,,,,,,,,,,,278.0,1.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H1983459,CRI,CPSEC 24E,IPCA,12.0,,,,12.0,,,2777777.78,2777777.78,1122.1233,2026-05-12,,151486.65,250000000.0,250000000.0,90.0,90.0,2025-08-05,2031-07-22,24.0,2.0,BRASPRCRI1Q0,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,3.9,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H1983516,CRI,CPSEC 24E,IPCA,10.0,,,,10.0,,,1562500.0,1562500.0,1046.3683,2026-05-28,,160094354.8,250000000.0,250000000.0,160.0,160.0,2025-08-05,2031-07-22,24.0,2.0,BRASPRCRI1R8,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,4.03,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2061408,CRI,Peugeot,IPCA,1.8,,,,1.8,,,1000.0,1000.0,1076.0927,2026-08-28,,49500.26,40000000.0,40000000.0,40000.0,40000.0,2025-07-16,2039-10-17,420.0,1.0,BRRBRACRIWV0,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,11.73,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2061409,CRI,Peugeot,IPCA,1.8,,,,1.8,,,1000.0,1000.0,1003.1747,2026-08-14,,238755.57,40000000.0,40000000.0,40000.0,40000.0,2025-08-08,2039-09-15,420.0,2.0,BRRBRACRIWW8,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,11.65,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2065524,CRI,FGR Incorporações SA,DI+,2.5,,,,2.5,,,1000.0,1000.0,1005.7065,2026-09-04,,10057064.52,77940000.0,77940000.0,77940.0,77940.0,2025-08-05,2029-08-22,443.0,1.0,BRRBRACRIX21,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,2.88,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2085333,CRI,FGR II,DI+,2.5,,,,2.5,,,1000.0,1000.0,,,,,8660000.0,8660000.0,8660.0,8660.0,2025-08-08,2029-08-22,443.0,2.0,BRRBRACRIX39,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,2.88,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2095950,CRI,ESTR GMC (GENESIS),%DI,105.0,97.8339,,97.8339,97.8339,,,1000.0,1000.0,960.3089,2026-09-23,,151728.81,175000000.0,175000000.0,175000.0,175000.0,2025-08-07,2035-03-19,292.0,1.0,BRIMWLCRIOA4,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,8.42,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),-0.021661
25H2108710,CRI,RTDR PARTICIPAÇÕES,DI+,4.0,,,,4.0,,,1000000.0,1000000.0,1007.8051,2026-03-11,,11428509.29,50000000.0,50000000.0,50.0,50.0,2026-08-28,2030-07-23,157.0,1.0,BRCASCCRI6J6,12.431,41811375000119,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,3.79,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2213864,CRI,ESTR BRAVA GREEN,nan,,,,,,,,,,,,,,,,,,2025-08-07,,284.0,1.0,BRIMWLCRIOJ5,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H2240752,CRI,Creditas,IPCA,8.65,,,,8.65,,,874.76186184,874.76186184,,,,,19352000.0,19352000.0,19352.0,19352.0,2025-08-18,2044-12-15,134.0,26.0,BRVERTCRICY2,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,0,Ativo,9.66,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2240753,CRI,Creditas,IPCA,9.9,,,,9.9,,,878.85894691,878.85894691,983.8616,2026-03-10,,987797.0,13547000.0,13547000.0,13547.0,13547.0,2025-08-18,2046-12-17,134.0,27.0,BRVERTCRICZ9,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,11.1,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2240758,CRI,Creditas,IPCA,13.05,,,,13.05,,,847.76290117,847.76290117,,,,,5805000.0,5805000.0,5805.0,5805.0,2025-08-18,2046-12-17,134.0,28.0,BRVERTCRID09,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,0,Ativo,8.66,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2417003,CRI,,nan,,,,,,,,,,,,,,,,,,,,1.0,1.0,BRBIOXCRI000,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H2528864,CRI,REALIZA EMPREEND,DI+,5.2501,,,,5.2501,,,5071770.33,5071770.33,,,,,53000000.0,53000000.0,10.45,10.45,2026-08-28,2028-07-24,143.0,4.0,BRCASCCRI6F4,12.431,41811375000119,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,1.81,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2530844,CRI,REALIZA EMPREEND,DI+,2.2502,,,,2.2502,,,4240000.0,4240000.0,,,,,53000000.0,53000000.0,12.5,12.5,2026-07-03,2028-07-24,143.0,4.0,BRCASCCRI6G2,12.431,41811375000119,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,1.81,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2531712,CRI,REALIZA EMPREEND,DI+,5.2503,,,,5.2503,,,3925925.93,3925925.93,,,,,53000000.0,53000000.0,13.5,13.5,2026-07-03,2028-07-24,143.0,4.0,BRCASCCRI6H0,12.431,41811375000119,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,1.81,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2536188,CRI,REALIZA EMPREEND,DI+,5.2504,,,,5.2504,,,3202416.92,3202416.92,,,,,53000000.0,53000000.0,16.55,16.55,2026-07-03,2028-07-24,143.0,4.0,BRCASCCRI6I8,12.431,41811375000119,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,1.81,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2609820,CRI,Gabriel,DI+,7.0,,,,7.0,,,,,,,,,,,25000.0,25000.0,,2029-08-06,20.0,1.0,BRRBRACR00U7,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,2.84,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
25H2612876,CRI,,nan,,,,,,,,,,,,,,,,,,,,,1.0,BRRBRACR00V5,12.431,,Outros Serviços,,,,,,,,,Opea,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
25H2615442,CRI,,nan,,,,,,,,,,,,,,,,,,,,284.0,3.0,BRIMWLCRIOL1,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
